,train_loss,test_loss,train_acc,test_acc,all_loss,logit_trivial_rep_trace_similarity,logit_excluded_loss_trivial_rep,logit_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,epoch
170,4.614806162814052,5.3311489457798755,0.025231480598449707,0.0,4.901343274898635,-7.2759576e-11,4.614806161076407,4.787491742782046,0.0024937734,4.616140410731992,4.786152789318538,0.0012602045,4.617507997112875,4.784783648287543,0.0015219115,4.618068227567878,4.784221315049739,0.0017634842,4.619531177726261,4.782754780158175,0.0014794698,4.618771608965798,4.783517621075283,0.002224151,4.6219570921889614,4.78032252400815,2.0368789e-05,4.619402489212641,4.782882361692021,51
174,4.608639223480883,5.347833352784411,0.02500000037252903,0.0,4.904316874750511,7.275958e-12,4.6086392228447215,4.787491742782046,0.0028056274,4.610169026405355,4.785956310855255,0.0013483341,4.61158574240627,4.784538142035344,0.0016098917,4.61215641099042,4.783965248996382,0.0018760661,4.613762785928155,4.782354763039926,0.0015862512,4.612972913278101,4.783148255301983,0.0023593002,4.616370934642752,4.779739594623257,2.3883415e-05,4.613686227896517,4.782429816964052,52
21,4.6022780395178,5.36442299904699,0.025578703731298447,0.0,4.9071360219796585,-1.2551027e-10,4.602278037384471,4.787491742782046,0.0031601922,4.604032865513701,4.785730198399281,0.0014403684,4.6054840769896215,4.784277689702967,0.001704874,4.606071891340494,4.7836875391600975,0.0019953237,4.607828419862499,4.781926321174712,0.001698317,4.607004079204646,4.782754663298399,0.002505355,4.610640790403043,4.779106164047151,2.8110473e-05,4.607826716721905,4.781925994758191,53
289,4.595722753525937,5.381091986447476,0.025231480598449707,0.0,4.9098704475447965,-5.820766e-11,4.595722754893668,4.787491742782046,0.0035653543,4.597738450831423,4.785467987916554,0.0015351493,4.5992023851170485,4.784003083473081,0.0018067766,4.599817089464536,4.783385884098835,0.0021205363,4.601729556617031,4.781468107341579,0.0018168729,4.600871443042208,4.782330609977677,0.0026609884,4.604767824164129,4.77842116838734,3.3211436e-05,4.601832805143788,4.781362129233707,54
111,4.5889332204578785,5.397773057191406,0.02604166604578495,0.0,4.912469155466038,-2.564775e-10,4.5889332208173,4.787491742782046,0.004031494,4.591252917679342,4.785162398647608,0.0016354851,4.592706885007441,4.783707930661405,0.0019158387,4.5933527425323435,4.783059402053163,0.0022547122,4.595434858379822,4.780971274197633,0.0019420993,4.594535735637535,4.781875226756717,0.0028247645,4.5987075480109745,4.7776889749967575,3.943296e-05,4.595672451009164,4.7807300579192535,55
517,4.581894662954187,5.414404243501593,0.027199072763323784,0.0,4.914898495556748,-3.237801e-10,4.581894663400248,4.787491742782046,0.004576778,4.584573838432085,4.784800953605342,0.0017432009,4.585987714984658,4.783387273455694,0.0020322076,4.586665248492416,4.7827068918678926,0.0023980765,4.588931516132864,4.780433818546007,0.0020740228,4.587983243314543,4.781387444123207,0.0030001453,4.592458752605127,4.776895914301838,4.716873e-05,4.5893444742373655,4.780016102691959,56
560,4.57457506866809,5.431404633050408,0.027893517166376114,0.0,4.917306894881999,-1.4370016e-10,4.574575069844334,4.787491742782046,0.00522047,4.577684789876669,4.784367933251714,0.001854093,4.5790063745470295,4.783047620129918,0.0021503642,4.5797133969770405,4.782337594264083,0.0025486774,4.582187647141766,4.7798556122065206,0.002210029,4.581179068557542,4.780870107500276,0.0031872643,4.585998829873329,4.776032524603013,5.685367e-05,4.582823181722513,4.779213784523482,57
85,4.566954968115447,5.448577355697896,0.029050925746560097,0.0,4.919603923998349,-1.8189894e-10,4.566954969771799,4.787491742782046,0.0059853094,4.570582788172085,4.783846710936967,0.0019680622,4.571742852094135,4.782689523074178,0.0022726234,4.572482691917239,4.781946499764026,0.0027096635,4.5751932282084935,4.779227141646661,0.0023527606,4.574111393491069,4.780315555196574,0.003383615,4.579299569330957,4.775107603351622,6.918862e-05,4.576110567475436,4.778301467674175,58
566,4.559016549525767,5.4656179496257185,0.029629629105329514,0.0,4.921657108455469,-1.5643309e-10,4.559016547586639,4.787491742782046,0.006911488,4.563277351516711,4.78320977212965,0.0020869798,4.564182699424122,4.782309559235762,0.0023998206,4.564955995148622,4.781532887996169,0.0028773225,4.567917849867719,4.778561035816314,0.0025057867,4.5667720839741985,4.779714038527003,0.0035934967,4.572356704986908,4.774107536078661,8.5354455e-05,4.569216885507136,4.777250917804135,59
387,4.550710371925127,5.482700468830426,0.03090277686715126,0.0,4.9235064104471205,-2.9831426e-10,4.550710371466347,4.787491742782046,0.008038151,4.555749529020922,4.782426177088603,0.0022087246,4.5562733638162864,4.7819108746204515,0.0025332866,4.557089652203206,4.78109095576949,0.0030520363,4.560317047688968,4.777852301251735,0.002667517,4.559110717374397,4.779066548697843,0.0038155846,4.565122335545989,4.773030653337121,0.00010689713,4.56212893586129,4.7760253900795195,60
633,4.542016681528357,5.499745434273874,0.031481482088565826,0.0,4.9251081811439885,-1.200533e-10,4.542016679005342,4.787491742782046,0.00943283,4.548028911578825,4.7814463008195744,0.0023326557,4.547993762862803,4.781494744203463,0.0026714653,4.548860699591126,4.780623888723369,0.0032357043,4.552378317059471,4.777093662614483,0.0028359569,4.551102573743678,4.778378033738385,0.0040492304,4.557576620710776,4.771877022590256,0.000136465,4.554873088411851,4.774578446800725,61
463,4.532833562508606,5.51691664945998,0.03252314776182175,0.0,4.926466798174386,2.910383e-11,4.532833564068329,4.787491742782046,0.011161799,4.540067309683079,4.780215663268225,0.0024592378,4.539246058943639,4.781057091334168,0.00281715,4.540178064829659,4.780120820877417,0.003427296,4.544002246885507,4.776282505844588,0.0030133692,4.5426581134395665,4.7776360189904885,0.0042925864,4.5496195177399485,4.7706448239074515,0.00017782298,4.547412022555597,4.772844741363776,62
486,4.523105105202973,5.534156237938456,0.033449072390794754,0.0,4.92752555698923,1.0186341e-10,4.523105103015107,4.787491742782046,0.013339516,4.531895539409406,4.77864648627248,0.0025945802,4.529991320516603,4.780580802814067,0.0029723546,4.5309926913334575,4.779574808144476,0.0036270143,4.535135846624081,4.775415879601334,0.0031977666,4.533717207300875,4.7768447216775325,0.0045468295,4.541202993824562,4.769325959521812,0.00023756402,4.539783410027832,4.770729552569836,63
613,4.512759697849312,5.551366587189606,0.03437500074505806,0.0,4.928202454961359,-7.6397555e-11,4.512759699924809,4.787491742782046,0.016119707,4.52355866050417,4.7766206101359945,0.0027319044,4.52014050928499,4.780083374930804,0.0031325838,4.521221715249886,4.778997101652267,0.0038342786,4.525706406254055,4.774494886221905,0.003388938,4.524208252126215,4.776004086904894,0.004811935,4.532256742045908,4.767919053057606,0.00032646264,4.532021055541891,4.768125968962088,64
123,4.501658601545159,5.568512024738492,0.03576388955116272,0.0,4.928399972293715,9.822543e-11,4.501658603580119,4.787491742782046,0.01969418,4.515073569633928,4.77398053594441,0.0028734575,4.509565254984121,4.779554363084998,0.0032975245,4.510730772017983,4.77838329009127,0.0040464145,4.51557420443857,4.773520369466952,0.0035888925,4.514006822796537,4.775099699738229,0.0050835656,4.5226370250914885,4.766429107585239,0.00046208737,4.52414625976185,4.76487208243854,65
427,4.489664051694987,5.585097903018408,0.03668981418013573,0.0,4.927837590947901,-8.0035534e-11,4.489664049683986,4.787491742782046,0.024334483,4.506511517238784,4.77051399888013,0.0030205518,4.498129864960266,4.778991663495025,0.0034721186,4.499394016382505,4.777721303882501,0.0042639277,4.504600400663634,4.772493458132732,0.0037988771,4.502977762369382,4.774128826766175,0.005360867,4.512198127725192,4.764863972101515,0.0006746979,4.516242215649053,4.760743560007433,66
543,4.476570449716352,5.601049390355163,0.03784722089767456,0.0,4.926362024844038,4.0017767e-11,4.47657044800117,4.787491742782046,0.03043586,4.497984609705116,4.765898251038995,0.0031692525,4.485622937731229,4.778401049713594,0.0036521205,4.487000581253164,4.777016441046802,0.0044851056,4.4925824169656465,4.771410987731664,0.0040096566,4.49089184991901,4.773115154960728,0.005644882,4.500752498862122,4.763205347957991,0.0010177819,4.508415776036641,4.75542294950543,67
165,4.4621434442940195,5.615820000761874,0.039351850748062134,0.0,4.923614067628112,3.274181e-11,4.462143445611784,4.787491742782046,0.038553502,4.489704107255476,4.75968286372317,0.0033195945,4.471812633938537,4.7777799261755325,0.0038306413,4.473299496220249,4.776285327158814,0.0047044405,4.479270577349442,4.770288286396533,0.004218657,4.47750914731606,4.772064176322316,0.0059321746,4.48805849424684,4.761460479251554,0.0015871857,4.500861666290837,4.748476448338632,68
292,4.44604693917603,5.628308337551678,0.04143518581986427,0.0,4.918951495966053,-2.1464075e-10,4.4460469347115295,4.787491742782046,0.049480237,4.481941425956939,4.751250329252711,0.0034668022,4.45634403807295,4.777147168640426,0.004011292,4.45795946674604,4.775523072596006,0.00491974,4.464311442053221,4.76914256335148,0.00442404,4.462478581354973,4.770990766403947,0.0062185517,4.4737491542955725,4.759660254121164,0.0025588495,4.493856112387532,4.739281658994142,69
95,4.427887093230022,5.638620823335187,0.044328704476356506,0.00017361111531499773,4.9121805853814156,3.637979e-12,4.427887093204311,4.787491742782046,0.064131305,4.475105996993156,4.739787795674494,0.0036012384,4.4388139877626385,4.776511984807996,0.00418492,4.440583200873954,4.77473311286719,0.0051258644,4.44732744553308,4.767957469386907,0.00461357,4.445392140520355,4.769909094742204,0.006494075,4.45744051433481,4.75779429039584,0.0042330394,4.4878052152285655,4.727029166925,70
80,4.4070931911957745,5.644142948097751,0.047685183584690094,0.00034722223062999547,4.901913092490257,-2.5465852e-11,4.407093189096367,4.787491742782046,0.08396938,4.4697066126752345,4.7241975698623255,0.0037202714,4.418626530223643,4.775899814180211,0.004339053,4.4205428613873154,4.773972574757494,0.0053116223,4.427676142588434,4.766804824358361,0.004790413,4.4256641297875845,4.768833993788746,0.006750322,4.438480564858807,4.755944335647693,0.0071802526,4.483160820477271,4.710678404059421,71
268,4.3828899717866046,5.645559492409791,0.050115738064050674,0.0006944444612599909,4.887957778846655,-9.822543e-11,4.382889970032582,4.787491742782046,0.11039651,4.466355794997464,4.703127288441073,0.0038178766,4.395028568448145,4.775287976038516,0.004471213,4.397103819292636,4.77320052639978,0.0054656193,4.404612116793467,4.76565452925047,0.0049271653,4.402479745509027,4.767805007066504,0.0069822343,4.416186750002109,4.754016696223561,0.012324859,4.480576272558195,4.688836072729393,72
115,4.354666495851992,5.642059235725973,0.05115740746259689,0.0005208333604969084,4.869623593442312,3.637979e-12,4.354666498770994,4.787491742782046,0.14497882,4.46594496681759,4.675114258974734,0.0038792486,4.367379123243847,4.7747067671142736,0.004562051,4.3696147674544745,4.772457482012186,0.005570203,4.377485222571708,4.764545721000909,0.005019143,4.375235151550146,4.766814827772929,0.007144628,4.389785130592372,4.752174772885978,0.021161987,4.48090282293936,4.660079993804217,73
625,4.321657873271322,5.631248535413466,0.05243055522441864,0.0006944444612599909,4.845494139334392,1.200533e-10,4.321657875506757,4.787491742782046,0.18952219,4.469566469602126,4.63846377873997,0.003901455,4.334920635334328,4.774148635482526,0.0046027224,4.337302537729936,4.7717514502052785,0.005613593,4.345513915958812,4.763494918398185,0.0050541707,4.343143416236353,4.765885281160339,0.0072327624,4.358537859839068,4.7503909803200015,0.03606444,4.485224849506428,4.622723490618637,74
379,4.283232047500943,5.6126344194731415,0.05509259179234505,0.0010416667209938169,4.814992996216885,3.074092e-10,4.283232047442526,4.787491742782046,0.24497445,4.478449069340672,4.591782189392654,0.0038708162,4.297018434034114,4.773615821257795,0.0045921956,4.299585812226411,4.77103117596365,0.0055710534,4.308038245239278,4.762529824836383,0.0050005075,4.305503853114919,4.765085087872332,0.007230935,4.321862920967641,4.748614228146542,0.06015688,4.4948222300021,4.575321622197193,75
154,4.239079330626558,5.586901826062009,0.05868055298924446,0.0010416667209938169,4.778208327204685,2.937668e-10,4.239079327577856,4.787491742782046,0.31036308,4.49311645558172,4.535060019218729,0.003774853,4.253347557186251,4.773123886106662,0.004500298,4.256087737024737,4.770364165464124,0.0054376675,4.264776157525414,4.761622439620459,0.004862874,4.262064996001993,4.764355709523239,0.007096473,4.279315250514108,4.746980453716731,0.09646332,4.510151538213323,4.517932448697521,76
324,4.189423707238858,5.5536182118200434,0.062268517911434174,0.0008680555620230734,4.735101509669894,3.929017e-10,4.189423708033643,4.787491742782046,0.38339433,4.514525232472257,4.469471682758354,0.003608051,4.204120045230228,4.772684672837612,0.004333862,4.207074800326652,4.769707665298302,0.0052101463,4.215958188878279,4.760766296273231,0.0046259193,4.2129870087163,4.763761659959793,0.0068348395,4.231185806010357,4.7454226830823005,0.14711827,4.532212367015152,4.451687600836142,77
401,4.134991897292864,5.513527445187336,0.06435184925794601,0.0010416667209938169,4.686406113267943,5.329639e-10,4.134991891505314,4.787491742782046,0.46001583,4.542798454178736,4.398443373316205,0.0033866162,4.150093625267129,4.772267070778678,0.004100851,4.153277382627879,4.769058042480626,0.004901218,4.16232057264959,4.759951790718347,0.0043098335,4.159026366084307,4.7632731653758205,0.0064655123,4.17824346596721,4.743898482198866,0.21172726,4.561131413821969,4.380009653565103,78
528,4.076793685007749,5.467898805570817,0.06562499701976776,0.0010416667209938169,4.6332357366134005,4.129106e-10,4.076793690046349,4.787491742782046,0.5358903,4.575739967520552,4.327701095246844,0.0031248846,4.092234243900665,4.771915551943341,0.0038295449,4.095715318859872,4.768405210824761,0.00455165,4.104917797351756,4.759134042973496,0.0039512664,4.101210578709268,4.762872703782974,0.006023057,4.121441906776078,4.742464556328165,0.28727543,4.594722227373611,4.308614580059086,79
347,4.016482759426221,5.418659881843429,0.0667824074625969,0.0008680555620230734,4.577353603941797,5.338734e-10,4.01648275185513,4.787491742782046,0.60663897,4.61282777182169,4.263134058316692,0.0028549265,4.0322654924676975,4.771559803866146,0.0035432354,4.036070394430207,4.767721053492351,0.0041902796,4.04545212360381,4.758264435757517,0.0035711136,4.041173479057043,4.762580972148812,0.0055442224,4.06246718595035,4.741089240791005,0.36809257,4.632491168715986,4.243363401510518,80
156,3.955936667151471,5.369311530678406,0.07037036865949631,0.0006944444612599909,4.521286614225296,6.211849e-10,3.9559366696696765,4.787491742782046,0.66996336,4.65143593373195,4.209232422175503,0.0025962542,3.9720855332233174,4.771179171660284,0.0032649536,3.976245343380269,4.766980336405298,0.0038378665,3.9857917967958625,4.757352358360899,0.003211422,3.980919744878919,4.762269434260556,0.0050711893,4.00326433354052,4.7397048449483234,0.44891906,4.671837524173656,4.18872098487777,81
673,3.897834487415358,5.318101188763574,0.07245370000600815,0.0006944444612599909,4.465941168313407,9.113137e-10,3.8978344881470095,4.787491742782046,0.72381186,4.6905054888599,4.169288155327486,0.0023727375,3.914387394470832,4.770760408049185,0.0030187387,3.918895240768281,4.766208153618695,0.0035204007,3.9285517701785695,4.756464708959427,0.0028900523,3.9230517186017804,4.762017436511426,0.0046560625,3.946573828944116,4.738251478820188,0.52396077,4.711676915188192,4.148004539048742,82
357,3.844125002013068,5.274358388016251,0.07604166865348816,0.0006944444612599909,4.4162183576788925,9.695214e-10,3.8441250042687427,4.787491742782046,0.77140576,4.722976283381799,4.140501552986553,0.0021726806,3.861115925076993,4.770305910689719,0.0028007952,3.866030316492918,4.765340971630196,0.0032390687,3.8758090480130334,4.75546892130228,0.0026174365,3.8697269663256284,4.761611446545056,0.004273,3.8942703159725527,4.736801345259171,0.595115,4.745012055568402,4.11835079934583,83
511,3.7963064827955857,5.232565130331958,0.08032407611608505,0.0006944444612599909,4.370809944945772,1.2196324e-09,3.7963064872710945,4.787491742782046,0.80961895,4.757513850284014,4.122001222762269,0.0020100046,3.813830976552057,4.76975543898871,0.0026071179,3.819040518909373,4.764490276997097,0.0029936023,3.828956086724328,4.754475794650366,0.0023823162,3.8222864979515516,4.761214009319697,0.0039570015,3.8480816442664323,4.73512595536356,0.65552396,4.7803980591535895,4.098999808776776,84
634,3.7570745871947624,5.199436089847633,0.08263888955116272,0.0006944444612599909,4.334019187473965,1.3424142e-09,3.757074586972336,4.787491742782046,0.8411814,4.789608607415743,4.110399249374368,0.0018719563,3.7751880860870712,4.769148536712856,0.0024410929,3.7806998295250347,4.763575747022665,0.0027771513,3.790693634932745,4.753478954107365,0.0021877172,3.7835545052537998,4.7606940772087825,0.003686659,3.8106148357521175,4.733313467090195,0.7076217,4.813404045191256,4.086483290862787,85
349,3.7252011879339033,5.175560293890953,0.08587963134050369,0.0006944444612599909,4.305344829491938,1.3742465e-09,3.725201185182998,4.787491742782046,0.8681431,4.812414658927298,4.1033300294502695,0.0017537217,3.743960302635539,4.768483368511594,0.0022998364,3.749807551634126,4.762568693137823,0.0025902987,3.7598695875531214,4.752400647518825,0.0020243223,3.7522901739143033,4.760063770366023,0.0034552559,3.780679360161486,4.731325661681175,0.7537036,4.8372130597038945,4.078407112541613,86
501,3.7011774006463596,5.160336622603112,0.08796296268701553,0.0010416667209938169,4.284841093653088,1.6552804e-09,3.701177408218008,4.787491742782046,0.8877785,4.844028061821254,4.099266379824996,0.0016524014,3.720668623645985,4.767731210630852,0.0021714424,3.7267972450222184,4.761529183621001,0.0024254634,3.736979011561091,4.751239014449705,0.0018800199,3.7289225764585336,4.7593869993922615,0.0032552402,3.7588201766467804,4.7291106075138325,0.7881782,4.869861728177672,4.073303947845876,87
438,3.68235977983987,5.153289765210683,0.08738426119089127,0.0010416667209938169,4.270731776351802,1.4915713e-09,3.682359784835508,4.787491742782046,0.90306187,4.876195297382944,4.096999601862876,0.0015691996,3.702664728755971,4.766896696274522,0.0020645205,3.709080761872004,4.760401313626588,0.00228665,3.719389598197506,4.749981702438,0.0017608387,3.7108686515784917,4.758602061281116,0.003086452,3.7423181294832757,4.726741580883407,0.8155454,4.903151305140915,4.069909196325234,88
134,3.667756448979311,5.1540365631089555,0.08831018209457397,0.0010416667209938169,4.262268495809876,1.2169039e-09,3.667756449993826,4.787491742782046,0.9144021,4.906086020680812,4.095770869419709,0.0015009536,3.6889397981456007,4.765996700551373,0.0019760637,3.695652431758253,4.759198675156355,0.002172289,3.706128002241748,4.748609422010203,0.0016657586,3.697173892085618,4.757670491061824,0.0029464955,3.7301899299221115,4.7242102010434195,0.8361537,4.934237333512165,4.0674778182187685,89
