,train_loss,test_loss,train_acc,test_acc,all_loss,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,logit_s6_5d_a_rep_trace_similarity,logit_excluded_loss_s6_5d_a_rep,logit_restricted_loss_s6_5d_a_rep,logit_s6_5d_b_rep_trace_similarity,logit_excluded_loss_s6_5d_b_rep,logit_restricted_loss_s6_5d_b_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,epoch
185,2.828461260404859e-07,2.9647328621021485e-07,1.0,1.0,2.9102242214232326e-07,-5.3432814e-12,2.8284612599186123e-07,6.579251212165975,2.6257112e-09,2.8284612599186123e-07,6.57925082902646,-1.2976216e-09,2.8284612599186123e-07,6.5792514012799135,6.5001586e-09,2.8284612599186123e-07,6.57925026390339,0.66695285,66.25941211935852,7.833240229299714e-17,0.4448261,66.25941211935852,7.833240229299714e-17,10065
403,2.787391353391276e-07,2.921534424371773e-07,1.0,1.0,2.8678771959795743e-07,1.5575097e-11,2.787391352927184e-07,6.5792512115557,2.5679583e-09,2.787391352927184e-07,6.579250837411063,-1.3521912e-09,2.787391352927184e-07,6.579251409260006,6.5078893e-09,2.787391352927184e-07,6.579250262676537,0.667091,66.25580760718975,7.833240229299714e-17,0.44501042,66.25580760718975,7.833240229299714e-17,10174
124,2.875765428540755e-07,3.013657394520685e-07,1.0,1.0,2.9585006081287126e-07,-8.6402e-12,2.8757654293488465e-07,6.579251212262108,2.6007e-09,2.8757654293488465e-07,6.579250832740809,-1.321041e-09,2.8757654293488465e-07,6.579251404662196,6.499249e-09,2.8757654293488465e-07,6.579250264201591,0.6668005,66.25976389002362,7.833240229299714e-17,0.4446229,66.25976389002362,7.833240229299714e-17,10285
360,2.810702005244282e-07,2.9460880900862336e-07,1.0,1.0,2.891933656149453e-07,-5.2295945e-12,2.8107020055779274e-07,6.57925121216263,2.6102498e-09,2.8107020055779274e-07,6.579250831348968,-1.3444605e-09,2.8107020055779274e-07,6.579251408077107,6.5056156e-09,2.8107020055779274e-07,6.57925026327527,0.66704834,66.23977140770616,7.833240229299714e-17,0.44495347,66.23977140770616,7.833240229299714e-17,10397
443,2.812966467551992e-07,2.948155548679937e-07,1.0,1.0,2.894079916228759e-07,-6.252776e-12,2.8129664650121536e-07,6.579251212192464,2.602519e-09,2.8129664650121536e-07,6.579250832498117,-1.3289991e-09,2.8129664650121536e-07,6.579251405811229,6.539267e-09,2.8129664650121536e-07,6.579250258422375,0.6670544,66.23664828496598,7.833240229299714e-17,0.44496158,66.23664828496598,7.833240229299714e-17,10510
325,2.7990499171825547e-07,2.9337197358975987e-07,1.0,1.0,2.8798518084115815e-07,-3.637979e-12,2.799049917224445e-07,6.579251212116195,2.6034286e-09,2.799049917224445e-07,6.579250832397588,-1.2964847e-09,2.799049917224445e-07,6.579251401053834,6.5006134e-09,2.799049917224445e-07,6.579250264139176,0.66712296,66.22553231590457,7.833240229299714e-17,0.44505304,66.22553231590457,7.833240229299714e-17,10625
581,2.824055349360105e-07,2.9598782589571054e-07,1.0,1.0,2.9055490951183055e-07,1.1368684e-13,2.82405534784778e-07,6.579251212006783,2.598881e-09,2.82405534784778e-07,6.579250832840654,-1.2792043e-09,2.82405534784778e-07,6.579251398642407,6.526534e-09,2.82405534784778e-07,6.5792502598071945,0.66691697,66.28027882800352,7.833240229299714e-17,0.44477823,66.28027882800352,7.833240229299714e-17,10741
183,2.8479856104851834e-07,2.9847339227154645e-07,1.0,1.0,2.930034597823352e-07,-1.7053026e-12,2.8479856080451885e-07,6.579251212059859,2.6120688e-09,2.8479856080451885e-07,6.579250830930544,-1.3226327e-09,2.8479856080451885e-07,6.579251404971425,6.5219865e-09,2.8479856080451885e-07,6.579250260505461,0.666828,66.28487731509489,7.833240229299714e-17,0.44465956,66.28487731509489,7.833240229299714e-17,10858
621,2.7875723882105733e-07,2.921666657310321e-07,1.0,1.0,2.8680289496704223e-07,7.3896445e-12,2.7875723880752334e-07,6.57925121179452,2.5929694e-09,2.7875723880752334e-07,6.579250833780788,-1.2444161e-09,2.7875723880752334e-07,6.579251393529654,6.4951564e-09,2.7875723880752334e-07,6.579250264579542,0.6670944,66.2528883818086,7.833240229299714e-17,0.44501495,66.2528883818086,7.833240229299714e-17,10976
302,2.8949739241979885e-07,3.033954504636296e-07,1.0,1.0,2.978362272460973e-07,1.8530955e-11,2.8949739241353134e-07,6.57925121146969,2.6229827e-09,2.8949739241353134e-07,6.579250829544589,-1.3310455e-09,2.8949739241353134e-07,6.5792514060941105,6.513801e-09,2.8949739241353134e-07,6.5792502622118985,0.6667504,66.25496041967631,7.833240229299714e-17,0.44455606,66.25496041967631,7.833240229299714e-17,11095
453,2.808741566887605e-07,2.943834323185937e-07,1.0,1.0,2.889797220666604e-07,1.330136e-11,2.808741567226604e-07,6.579251211621996,2.6120688e-09,2.808741567226604e-07,6.579250830937053,-1.292392e-09,2.808741567226604e-07,6.579251400556339,6.497885e-09,2.808741567226604e-07,6.5792502640378805,0.66698325,66.27071071052987,7.833240229299714e-17,0.44486666,66.27071071052987,7.833240229299714e-17,11216
150,2.829534477201824e-07,2.9656641097734633e-07,1.0,1.0,2.9112122567448077e-07,-1.8872015e-11,2.829534474844025e-07,6.579251212560472,2.629804e-09,2.829534474844025e-07,6.579250828540422,-1.2782948e-09,2.829534474844025e-07,6.57925139840699,6.514256e-09,2.829534474844025e-07,6.579250262121973,0.6669948,66.23682411875659,7.833240229299714e-17,0.44488207,66.23682411875659,7.833240229299714e-17,11338
546,2.8520706382142136e-07,2.989309400128193e-07,1.0,1.0,2.9344138953626013e-07,-6.82121e-13,2.852070640000197e-07,6.57925121203,2.572051e-09,2.852070640000197e-07,6.579250836850161,-1.3531007e-09,2.852070640000197e-07,6.579251409373692,6.5060703e-09,2.852070640000197e-07,6.579250263033231,0.6668533,66.26719662240691,7.833240229299714e-17,0.44469333,66.26719662240691,7.833240229299714e-17,11462
266,2.817139747754021e-07,2.9528309819447627e-07,1.0,1.0,2.8985544882684655e-07,-1.5916157e-12,2.817139748229913e-07,6.579251212056543,2.5852387e-09,2.817139748229913e-07,6.5792508348372785,-1.3221779e-09,2.817139748229913e-07,6.579251404908954,6.5042514e-09,2.817139748229913e-07,6.579250263073816,0.6669446,66.27700122614137,7.833240229299714e-17,0.44481513,66.27700122614137,7.833240229299714e-17,11587
285,2.839004648422946e-07,2.9754360051270215e-07,1.0,1.0,2.920863462445391e-07,-5.9117156e-12,2.8390046465109383e-07,6.579251212182471,2.5888767e-09,2.8390046465109383e-07,6.579250834585832,-1.2760211e-09,2.8390046465109383e-07,6.579251398037238,6.5133463e-09,2.8390046465109383e-07,6.579250262449619,0.6669959,66.22371089708999,7.833240229299714e-17,0.4448835,66.22371089708999,7.833240229299714e-17,11713
228,2.792290602187743e-07,2.926464122554699e-07,1.0,1.0,2.872794714407917e-07,-1.5347723e-11,2.792290600740459e-07,6.579251212457998,2.6057023e-09,2.792290600740459e-07,6.579250831794964,-1.3719728e-09,2.792290600740459e-07,6.579251412203655,6.5078893e-09,2.792290600740459e-07,6.5792502624013025,0.6670176,66.2807215897922,7.833240229299714e-17,0.44491246,66.2807215897922,7.833240229299714e-17,11840
666,2.7437704631894785e-07,2.875925367888755e-07,1.0,1.0,2.8230634060090445e-07,2.1259439e-11,2.743770466925665e-07,6.579251211389627,2.5906957e-09,2.743770466925665e-07,6.579250833951688,-1.2578312e-09,2.743770466925665e-07,6.579251395564535,6.541086e-09,2.743770466925665e-07,6.579250257473944,0.66718996,66.27371866753553,6.383782391594647e-17,0.44514245,66.27371866753553,6.383782391594647e-17,11969
553,2.850613882942595e-07,2.9874240592830383e-07,1.0,1.0,2.932699988746861e-07,1.2505552e-11,2.850613884404431e-07,6.579251211645325,2.615252e-09,2.850613884404431e-07,6.579250830586813,-1.3535555e-09,2.850613884404431e-07,6.579251409420375,6.4969754e-09,2.850613884404431e-07,6.579250264454088,0.666875,66.25968955376436,7.833240229299714e-17,0.44472227,66.25968955376436,7.833240229299714e-17,12100
474,2.8164516196254707e-07,2.951994861986546e-07,1.0,1.0,2.8977775650421167e-07,2.8535396e-11,2.816451618738085e-07,6.579251211177438,2.6143425e-09,2.816451618738085e-07,6.579250830577006,-1.3164936e-09,2.816451618738085e-07,6.5792514040867704,6.5329004e-09,2.816451618738085e-07,6.579250258858705,0.6669458,66.27890403717173,7.833240229299714e-17,0.4448167,66.27890403717173,7.833240229299714e-17,12231
70,2.786288360831575e-07,2.920644622802434e-07,1.0,1.0,2.8669021180140906e-07,-4.4337867e-12,2.78628835933588e-07,6.579251212139534,2.607976e-09,2.78628835933588e-07,6.579250831346043,-1.3089902e-09,2.78628835933588e-07,6.579251403072258,6.5169843e-09,2.78628835933588e-07,6.579250260781436,0.6669773,66.30516877671265,6.383782391594647e-17,0.4448587,66.30516877671265,6.383782391594647e-17,12365
502,2.795542744875513e-07,2.929992590728918e-07,1.0,1.0,2.8762126523875557e-07,-2.228262e-11,2.795542746505959e-07,6.57925121266062,2.6375346e-09,2.795542746505959e-07,6.579250827010139,-1.2919372e-09,2.795542746505959e-07,6.579251400593714,6.4969754e-09,2.795542746505959e-07,6.579250263649014,0.6669309,66.3123818292309,6.383782391594647e-17,0.44479683,66.3123818292309,6.383782391594647e-17,12499
273,2.873544952043297e-07,3.0115839269958327e-07,1.0,1.0,2.9563683370148184e-07,-3.637979e-12,2.8735449513391066e-07,6.579251212116244,2.6038833e-09,2.8735449513391066e-07,6.579250832153246,-1.3012595e-09,2.8735449513391066e-07,6.57925140183904,6.503342e-09,2.8735449513391066e-07,6.579250263296643,0.6667627,66.284978487479,7.833240229299714e-17,0.4445725,66.284978487479,7.833240229299714e-17,12635
121,2.8381333760532567e-07,2.97422275536066e-07,1.0,1.0,2.9197870036376983e-07,5.2295945e-12,2.8381333784718243e-07,6.579251211857616,2.6184352e-09,2.8381333784718243e-07,6.57925083026724,-1.2946657e-09,2.8381333784718243e-07,6.579251400760024,6.5147105e-09,2.8381333784718243e-07,6.5792502622274736,0.66699743,66.22574552182094,7.833240229299714e-17,0.44488558,66.22574552182094,7.833240229299714e-17,12773
277,2.795603231620604e-07,2.930169059822635e-07,1.0,1.0,2.876342728541823e-07,3.8653525e-12,2.7956032324215e-07,6.579251211897285,2.5693225e-09,2.7956032324215e-07,6.579250837061107,-1.2930741e-09,2.7956032324215e-07,6.579251400712289,6.4756023e-09,2.7956032324215e-07,6.579250267005959,0.6669759,66.29267789165613,7.833240229299714e-17,0.44485688,66.29267789165613,7.833240229299714e-17,12912
175,2.811462492426443e-07,2.946643813407186e-07,1.0,1.0,2.89257128501489e-07,1.8189894e-12,2.811462495320282e-07,6.579251211957015,2.5861482e-09,2.811462495320282e-07,6.579250834629345,-1.2867076e-09,2.811462495320282e-07,6.57925139977146,6.5110726e-09,2.811462495320282e-07,6.5792502618891415,0.66692376,66.29259463078135,7.833240229299714e-17,0.4447873,66.29259463078135,7.833240229299714e-17,13053
520,2.7996096612544874e-07,2.933996722571881e-07,1.0,1.0,2.8802418980449237e-07,-1.8189894e-11,2.799609659290471e-07,6.579251212541199,2.6075213e-09,2.799609659290471e-07,6.579250831346524,-1.2773853e-09,2.799609659290471e-07,6.579251398491432,6.508344e-09,2.799609659290471e-07,6.579250261878116,0.6668983,66.32201128266772,6.383782391594647e-17,0.44475335,66.32201128266772,6.383782391594647e-17,13195
655,2.794814683682615e-07,2.929358458548789e-07,1.0,1.0,2.875540948602319e-07,1.1368684e-12,2.7948146838228274e-07,6.579251211976908,2.6107045e-09,2.7948146838228274e-07,6.5792508308812625,-1.2669261e-09,2.7948146838228274e-07,6.579251396964816,6.51562e-09,2.7948146838228274e-07,6.579250260814461,0.66692114,66.32066575147009,6.383782391594647e-17,0.4447838,66.32066575147009,6.383782391594647e-17,13338
212,2.811031390457249e-07,2.9460965836829886e-07,1.0,1.0,2.8920705063926924e-07,8.867573e-12,2.8110313881807135e-07,6.579251211751371,2.6202542e-09,2.8110313881807135e-07,6.579250829752096,-1.2730652e-09,2.8110313881807135e-07,6.5792513977323015,6.5274435e-09,2.8110313881807135e-07,6.579250259748535,0.66697663,66.27091119268393,7.833240229299714e-17,0.44485784,66.27091119268393,7.833240229299714e-17,13484
304,2.84177931299007e-07,2.9782896723760404e-07,1.0,1.0,2.9236855286216525e-07,-2.4556357e-11,2.841779311117618e-07,6.5792512127268665,2.562956e-09,2.841779311117618e-07,6.579250837964576,-1.2894361e-09,2.841779311117618e-07,6.5792514001942894,6.5165295e-09,2.841779311117618e-07,6.579250260968166,0.66679734,66.3103533376473,7.833240229299714e-17,0.4446187,66.3103533376473,7.833240229299714e-17,13631
17,2.7948415429891824e-07,2.929333958906409e-07,1.0,1.0,2.8755369925395184e-07,-1.0459189e-11,2.7948415398919513e-07,6.579251212315197,2.5934241e-09,2.7948415398919513e-07,6.57925083375734,-1.3315002e-09,2.7948415398919513e-07,6.579251406210355,6.5306267e-09,2.7948415398919513e-07,6.5792502595136,0.6670858,66.24654090663805,7.833240229299714e-17,0.4450035,66.24654090663805,7.833240229299714e-17,13779
98,2.835860338146447e-07,2.971964908081836e-07,1.0,1.0,2.91752308010768e-07,-5.456968e-12,2.835860337136227e-07,6.5792512121693365,2.6084308e-09,2.835860337136227e-07,6.5792508314390945,-1.2848886e-09,2.835860337136227e-07,6.579251399475831,6.4756023e-09,2.835860337136227e-07,6.579250267217303,0.6668676,66.28621233483376,7.833240229299714e-17,0.4447124,66.28621233483376,7.833240229299714e-17,13929
102,2.823622561132606e-07,2.9593119170950927e-07,1.0,1.0,2.905036174710098e-07,1.2846613e-11,2.823622558831399e-07,6.579251211635118,2.5961526e-09,2.823622558831399e-07,6.579250833110149,-1.3224053e-09,2.823622558831399e-07,6.579251405010817,6.529717e-09,2.823622558831399e-07,6.579250259019346,0.6668519,66.30932362650736,7.833240229299714e-17,0.44469142,66.30932362650736,7.833240229299714e-17,14081
157,2.8059762109370536e-07,2.9408109027461246e-07,1.0,1.0,2.8868770260224964e-07,-2.694378e-11,2.8059762136771237e-07,6.579251212796652,2.5897862e-09,2.8059762136771237e-07,6.5792508340008,-1.3239969e-09,2.8059762136771237e-07,6.579251405262805,6.510618e-09,2.8059762136771237e-07,6.579250261709971,0.6669039,66.31180414519511,6.383782391594647e-17,0.44476083,66.31180414519511,6.383782391594647e-17,14234
255,2.8052045638743053e-07,2.9401062315832666e-07,1.0,1.0,2.8861455644996825e-07,4.092726e-12,2.8052045634040993e-07,6.5792512118906945,2.5997906e-09,2.8052045634040993e-07,6.579250832759311,-1.2714736e-09,2.8052045634040993e-07,6.57925139748941,6.53381e-09,2.8052045634040993e-07,6.579250258874679,0.66701794,66.2632997740835,7.833240229299714e-17,0.44491294,66.2632997740835,7.833240229299714e-17,14389
207,2.785415513001135e-07,2.9196237847381194e-07,1.0,1.0,2.865940476043326e-07,2.16005e-12,2.7854155137293333e-07,6.579251211947055,2.5997906e-09,2.7854155137293333e-07,6.579250832596312,-1.3135377e-09,2.7854155137293333e-07,6.579251403707967,6.4896994e-09,2.7854155137293333e-07,6.579250264902525,0.6670114,66.29347970874976,6.383782391594647e-17,0.44490418,66.29347970874976,6.383782391594647e-17,14546
202,2.828395524491977e-07,2.964389915911941e-07,1.0,1.0,2.909992159343955e-07,5.684342e-13,2.828395523056772e-07,6.579251211993517,2.6029738e-09,2.828395523056772e-07,6.579250832281286,-1.3108092e-09,2.828395523056772e-07,6.579251403234474,6.5288077e-09,2.828395523056772e-07,6.579250259570101,0.6669126,66.27493917998922,7.833240229299714e-17,0.44477242,66.27493917998922,7.833240229299714e-17,14704
10,2.8047050950778806e-07,2.939436361005049e-07,1.0,1.0,2.885543854634182e-07,-5.570655e-12,2.804705096676524e-07,6.579251212172725,2.588422e-09,2.804705096676524e-07,6.579250834194124,-1.3178578e-09,2.804705096676524e-07,6.579251404369666,6.491973e-09,2.804705096676524e-07,6.579250264416856,0.6669071,66.31285979621846,6.383782391594647e-17,0.44476503,66.31285979621846,6.383782391594647e-17,14864
339,2.7884627311662777e-07,2.922344083618277e-07,1.0,1.0,2.8687915426374784e-07,-1.6370905e-11,2.7884627297045916e-07,6.579251212488124,2.582965e-09,2.7884627297045916e-07,6.579250834903387,-1.2933015e-09,2.7884627297045916e-07,6.5792514008290315,6.5056156e-09,2.7884627297045916e-07,6.579250262205762,0.6669281,66.32603995110463,6.383782391594647e-17,0.4447931,66.32603995110463,6.383782391594647e-17,15026
418,2.843304407176445e-07,2.979553310918304e-07,1.0,1.0,2.9250537494215604e-07,-1.8303581e-11,2.8433044046203944e-07,6.579251212543806,2.5916052e-09,2.8433044046203944e-07,6.579250834174086,-1.3196768e-09,2.8433044046203944e-07,6.579251404408774,6.5215318e-09,2.8433044046203944e-07,6.579250261221175,0.6669776,66.22825873759494,7.833240229299714e-17,0.4448591,66.22825873759494,7.833240229299714e-17,15190
557,2.8210543672974016e-07,2.9567500014688677e-07,1.0,1.0,2.902471747800281e-07,-6.5938366e-12,2.821054366532763e-07,6.579251212202649,2.617071e-09,2.821054366532763e-07,6.579250829903412,-1.292392e-09,2.821054366532763e-07,6.579251400706392,6.4837877e-09,2.821054366532763e-07,6.579250265341698,0.6667892,66.34041285271006,6.383782391594647e-17,0.4446078,66.34041285271006,6.383782391594647e-17,15355
434,2.7406289482285494e-07,2.8723807575673254e-07,1.0,1.0,2.8196800338318154e-07,2.6147973e-11,2.740628949014925e-07,6.579251211246529,2.5925146e-09,2.740628949014925e-07,6.579250833477614,-1.2860255e-09,2.740628949014925e-07,6.579251399782402,6.5288077e-09,2.740628949014925e-07,6.579250258740357,0.6670984,66.3192453804348,6.383782391594647e-17,0.4450203,66.3192453804348,6.383782391594647e-17,15522
43,2.747949940615629e-07,2.8799164486626156e-07,1.0,1.0,2.8271298454438214e-07,-1.8076207e-11,2.747949941978329e-07,6.579251212538058,2.598881e-09,2.747949941978329e-07,6.579250832478817,-1.3315002e-09,2.747949941978329e-07,6.579251406457624,6.4860615e-09,2.747949941978329e-07,6.5792502648089055,0.667038,66.33466359637653,6.383782391594647e-17,0.44493973,66.33466359637653,6.383782391594647e-17,15691
423,2.8543728956761076e-07,2.9914766655447293e-07,1.0,1.0,2.936635157597281e-07,1.7053026e-12,2.8543728973252077e-07,6.579251211960328,2.622528e-09,2.8543728973252077e-07,6.579250829282769,-1.347189e-09,2.8543728973252077e-07,6.579251408616608,6.4983396e-09,2.8543728973252077e-07,6.579250263653334,0.666754,66.31265871262632,7.833240229299714e-17,0.44456092,66.31265871262632,7.833240229299714e-17,15862
68,2.772085878723825e-07,2.9050768424604633e-07,1.0,1.0,2.8518804569658087e-07,-8.299139e-12,2.772085875594739e-07,6.579251212252278,2.6007e-09,2.772085875594739e-07,6.579250832553624,-1.2780674e-09,2.772085875594739e-07,6.579251398487196,6.5188033e-09,2.772085875594739e-07,6.57925026088074,0.6671089,66.2706796476194,7.833240229299714e-17,0.44503427,66.2706796476194,7.833240229299714e-17,16035
396,2.735245881564338e-07,2.866752279388094e-07,1.0,1.0,2.8141497202585914e-07,-8.0717655e-12,2.7352458800611044e-07,6.579251212245834,2.570232e-09,2.7352458800611044e-07,6.579250836695774,-1.4101715e-09,2.7352458800611044e-07,6.579251417928299,6.5383574e-09,2.7352458800611044e-07,6.579250257256233,0.66710657,66.32496903534125,6.383782391594647e-17,0.44503117,66.32496903534125,6.383782391594647e-17,16210
186,2.783071387914198e-07,2.91677403461941e-07,1.0,1.0,2.8632929759373255e-07,1.5347723e-11,2.7830713877297607e-07,6.5792512115620365,2.617071e-09,2.7830713877297607e-07,6.579250829993652,-1.275339e-09,2.7830713877297607e-07,6.579251398172596,6.5151653e-09,2.7830713877297607e-07,6.579250260984933,0.66698146,66.30935717055789,6.383782391594647e-17,0.44486427,66.30935717055789,6.383782391594647e-17,16386
38,2.795947848693646e-07,2.930311758759731e-07,1.0,1.0,2.876566194733297e-07,1.4779289e-12,2.7959478493681e-07,6.579251211966948,2.609795e-09,2.7959478493681e-07,6.5792508309958295,-1.3017143e-09,2.7959478493681e-07,6.579251402052516,6.5056156e-09,2.7959478493681e-07,6.579250262229636,0.6669015,66.32741540881122,6.383782391594647e-17,0.44475764,66.32741540881122,6.383782391594647e-17,16565
327,2.767529030973479e-07,2.900213451677108e-07,1.0,1.0,2.8471396833956567e-07,1.8872015e-11,2.7675290269585163e-07,6.5792512114594475,2.5979716e-09,2.7675290269585163e-07,6.579250832988079,-1.2339569e-09,2.7675290269585163e-07,6.579251392033962,6.536993e-09,2.7675290269585163e-07,6.579250258318297,0.6671467,66.26131784009881,7.833240229299714e-17,0.4450847,66.26131784009881,7.833240229299714e-17,16745
171,2.818206159658148e-07,2.9537405754866583e-07,1.0,1.0,2.8995268091552547e-07,1.2505552e-12,2.8182061609403223e-07,6.579251211973602,2.6120688e-09,2.8182061609403223e-07,6.579250830837891,-1.2898909e-09,2.8182061609403223e-07,6.579251400240418,6.5256245e-09,2.8182061609403223e-07,6.5792502597431906,0.66690063,66.29631752242918,7.833240229299714e-17,0.44475645,66.29631752242918,7.833240229299714e-17,16927
264,2.8247381727034517e-07,2.960386576321084e-07,1.0,1.0,2.906127214874031e-07,-1.36424205e-11,2.8247381733342805e-07,6.579251212408419,2.6107045e-09,2.8247381733342805e-07,6.579250830886945,-1.3203589e-09,2.8247381733342805e-07,6.5792514047624255,6.511982e-09,2.8247381733342805e-07,6.579250261359816,0.6668035,66.32977195180737,6.383782391594647e-17,0.44462687,66.32977195180737,6.383782391594647e-17,17112
631,2.8027999775460996e-07,2.937163527835121e-07,1.0,1.0,2.8834181077195126e-07,2.046363e-12,2.8027999771652424e-07,6.579251211950385,2.59206e-09,2.8027999771652424e-07,6.579250833816656,-1.3249064e-09,2.8027999771652424e-07,6.579251405320045,6.5256245e-09,2.8027999771652424e-07,6.579250259891493,0.66699445,66.27903741650893,7.833240229299714e-17,0.4448816,66.27903741650893,7.833240229299714e-17,17298
99,2.758002966368139e-07,2.890324353894012e-07,1.0,1.0,2.8373957988836634e-07,1.7053026e-12,2.758002968087485e-07,6.579251211960321,2.5788722e-09,2.758002968087485e-07,6.579250835603215,-1.3062618e-09,2.758002968087485e-07,6.57925140266938,6.5197128e-09,2.758002968087485e-07,6.579250260406269,0.66710055,66.29479983584436,6.383782391594647e-17,0.44502315,66.29479983584436,6.383782391594647e-17,17486
210,2.783694728583396e-07,2.9170880762148117e-07,1.0,1.0,2.863730737162246e-07,-4.3201e-12,2.7836947282734913e-07,6.57925121213627,2.6325324e-09,2.7836947282734913e-07,6.579250827593864,-1.3174031e-09,2.7836947282734913e-07,6.579251404384218,6.524715e-09,2.7836947282734913e-07,6.579250259236943,0.66690934,66.34087491883892,6.383782391594647e-17,0.44476807,66.34087491883892,6.383782391594647e-17,17677
73,2.81075213861465e-07,2.945305785529908e-07,1.0,1.0,2.891484326763806e-07,-3.1832315e-12,2.8107521384755406e-07,6.579251212103014,2.5734153e-09,2.8107521384755406e-07,6.579250836447084,-1.294211e-09,2.8107521384755406e-07,6.5792514008866565,6.4987944e-09,2.8107521384755406e-07,6.579250263579098,0.66691685,66.30003567418517,7.833240229299714e-17,0.44477808,66.30003567418517,7.833240229299714e-17,17869
669,2.803347354099664e-07,2.937502419584694e-07,1.0,1.0,2.8838403933906817e-07,-2.2737368e-13,2.80334735494941e-07,6.57925121201674,2.633442e-09,2.80334735494941e-07,6.579250827475715,-1.2817054e-09,2.80334735494941e-07,6.5792513991643435,6.530172e-09,2.80334735494941e-07,6.579250258476377,0.6668451,66.34308440642465,6.383782391594647e-17,0.44468236,66.34308440642465,6.383782391594647e-17,18064
596,2.753519312770497e-07,2.885645457326658e-07,1.0,1.0,2.832794999504194e-07,-1.9326762e-12,2.753519309749659e-07,6.579251212066544,2.6102498e-09,2.753519309749659e-07,6.579250830852725,-1.2917099e-09,2.753519309749659e-07,6.579251400629881,6.494247e-09,2.753519309749659e-07,6.579250263698524,0.6670329,66.33086313823972,6.383782391594647e-17,0.44493288,66.33086313823972,6.383782391594647e-17,18261
483,2.778743262641756e-07,2.912040079111813e-07,1.0,1.0,2.858721352523791e-07,-9.777068e-12,2.778743266374848e-07,6.579251212295557,2.6211637e-09,2.778743266374848e-07,6.5792508293675205,-1.3790213e-09,2.778743266374848e-07,6.57925141332232,6.512437e-09,2.778743266374848e-07,6.5792502613119535,0.6669884,66.31438995475419,6.383782391594647e-17,0.44487348,66.31438995475419,6.383782391594647e-17,18460
547,2.833668227888172e-07,2.970113424114413e-07,1.0,1.0,2.9155353456239165e-07,1.0004442e-11,2.8336682279266676e-07,6.579251211717946,2.5961526e-09,2.8336682279266676e-07,6.579250832938254,-1.2937562e-09,2.8336682279266676e-07,6.5792514009152345,6.5310815e-09,2.8336682279266676e-07,6.579250258387814,0.6667364,66.34838198728757,6.383782391594647e-17,0.44453746,66.34838198728757,6.383782391594647e-17,18661
489,2.8237120842329656e-07,2.95955800852028e-07,1.0,1.0,2.9052196388053544e-07,-1.6029844e-11,2.8237120874280257e-07,6.5792512124781535,2.606157e-09,2.8237120874280257e-07,6.579250831527145,-1.3656063e-09,2.8237120874280257e-07,6.57925141138025,6.50698e-09,2.8237120874280257e-07,6.5792502620309685,0.6667999,66.33394488205599,6.383782391594647e-17,0.4446221,66.33394488205599,6.383782391594647e-17,18864
637,2.819098798964793e-07,2.954741422516225e-07,1.0,1.0,2.900484373095652e-07,1.5575097e-11,2.819098799304007e-07,6.579251211555331,2.6111593e-09,2.819098799304007e-07,6.579250830799691,-1.3092176e-09,2.819098799304007e-07,6.579251403146424,6.497885e-09,2.819098799304007e-07,6.579250263365821,0.6668111,66.33381237536457,6.383782391594647e-17,0.44463706,66.33381237536457,6.383782391594647e-17,19069
223,2.7989278108089496e-07,2.9337249678795906e-07,1.0,1.0,2.8798061050513345e-07,-1.72804e-11,2.7989278115609094e-07,6.57925121251489,2.575689e-09,2.7989278115609094e-07,6.579250835808903,-1.2798864e-09,2.7989278115609094e-07,6.579251398948353,6.486971e-09,2.7989278115609094e-07,6.5792502645331,0.6668149,66.36289822308073,6.383782391594647e-17,0.44464216,66.36289822308073,6.383782391594647e-17,19277
320,2.8211783016911786e-07,2.956297749080642e-07,1.0,1.0,2.9022499701248567e-07,1.5916157e-12,2.8211783022869705e-07,6.579251211963612,2.5993359e-09,2.8211783022869705e-07,6.579250832394063,-1.3487806e-09,2.8211783022869705e-07,6.579251408990723,6.490154e-09,2.8211783022869705e-07,6.579250264165436,0.6667409,66.3630031043926,6.383782391594647e-17,0.44454342,66.3630031043926,6.383782391594647e-17,19487
593,2.853243648174905e-07,2.9900984530935755e-07,1.0,1.0,2.935356531126108e-07,-6.934897e-12,2.8532436515752406e-07,6.579251212212622,2.6016096e-09,2.8532436515752406e-07,6.579250832134574,-1.3244517e-09,2.8532436515752406e-07,6.579251405400663,6.5042514e-09,2.8532436515752406e-07,6.5792502622881255,0.6666581,66.35607254669526,6.383782391594647e-17,0.44443303,66.35607254669526,6.383782391594647e-17,19699
233,2.8021153684855745e-07,2.936752266255377e-07,1.0,1.0,2.8828975071474555e-07,1.1937118e-11,2.8021153685630696e-07,6.579251211661494,2.613433e-09,2.8021153685630696e-07,6.579250830400905,-1.2730652e-09,2.8021153685630696e-07,6.5792513979009986,6.5347194e-09,2.8021153685630696e-07,6.579250257821142,0.6668457,66.34180338582995,6.383782391594647e-17,0.44468316,66.34180338582995,6.383782391594647e-17,19913
