,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_x_trivial_rep,percent_hidden_y_trivial_rep,percent_hidden_xy_trivial_rep,total_percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_x_sign_rep,percent_hidden_y_sign_rep,percent_hidden_xy_sign_rep,total_percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_x_standard_rep,percent_hidden_y_standard_rep,percent_hidden_xy_standard_rep,total_percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_x_standard_sign_rep,percent_hidden_y_standard_sign_rep,percent_hidden_xy_standard_sign_rep,total_percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,percent_x_embed_s5_5d_a_rep,percent_y_embed_s5_5d_a_rep,percent_unembed_s5_5d_a_rep,percent_hidden_x_s5_5d_a_rep,percent_hidden_y_s5_5d_a_rep,percent_hidden_xy_s5_5d_a_rep,total_percent_hidden_s5_5d_a_rep,hidden_excluded_loss_s5_5d_a_rep,hidden_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,percent_x_embed_s5_5d_b_rep,percent_y_embed_s5_5d_b_rep,percent_unembed_s5_5d_b_rep,percent_hidden_x_s5_5d_b_rep,percent_hidden_y_s5_5d_b_rep,percent_hidden_xy_s5_5d_b_rep,total_percent_hidden_s5_5d_b_rep,hidden_excluded_loss_s5_5d_b_rep,hidden_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_x_embed_s5_6d_rep,percent_y_embed_s5_6d_rep,percent_unembed_s5_6d_rep,percent_hidden_x_s5_6d_rep,percent_hidden_y_s5_6d_rep,percent_hidden_xy_s5_6d_rep,total_percent_hidden_s5_6d_rep,hidden_excluded_loss_s5_6d_rep,hidden_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,percent_hidden_explained,percent_x_embed_explained,percent_y_embed_explained,percent_unembed_explained,epoch
100,6.784423974365607e-06,24.988239581054714,1.0,0.003703703638166189,14.992946462402857,0.010069648,0.010367432,0.0026834935,2.84584e-15,2.84584e-15,2.84584e-15,8.5375195e-15,1.2862190737322863e-05,5.132106051237898,0.43047383,0.007224326029661652,4.094385677719614,0.08688988,0.08854779,0.03965685,0.029664382,0.030190604,0.02504038,0.084895365,0.008118922089768131,4.139225413224337,0.04685903,6.560415922212874e-05,2.7717186959654057,0.15479031,0.15802121,0.15799461,0.064276256,0.0644712,0.0022772592,0.13102472,9.568350936177567e-05,3.009332388904776,0.049032524,7.347241219095375e-05,2.6604142423893338,0.1611501,0.15994346,0.1553518,0.066284806,0.06388144,0.0024965103,0.13266276,0.00010509497290639818,2.9442791497694936,0.021727245,2.5791326885061148e-05,3.549097434042412,0.16128801,0.16266176,0.17487308,0.069165364,0.07039865,0.0006463367,0.14021035,2.8754022685112706e-05,3.612724910139739,0.02620073,3.415418766526218e-05,3.3044131641962626,0.16575165,0.17057902,0.19285965,0.073201746,0.07177995,0.00080016465,0.14578186,3.8797270346819585e-05,3.385775975002692,0.03066772,6.771020130759067e-05,2.711816139723645,0.2600604,0.24987933,0.27658045,0.11092783,0.10669995,0.0011252932,0.21875307,7.971856609170194e-05,2.820915799043245,0.19200674,0.06469487533469147,2.0852075801852443,0.07493274987309041,2.3645589531656412,10.567822615545609,15177.26,0.21592009,0.24168019,0.24656901,0.19765146,32091
460,6.771416754242099e-06,24.907744660488312,1.0,0.003703703638166189,14.944649504859976,0.010031477,0.010348457,0.0027032946,2.6239217e-15,2.6239217e-15,2.6239217e-15,7.871765e-15,1.2783547953587441e-05,5.128946640483053,0.43053025,0.007118255381253774,4.09438627554568,0.08677961,0.08847242,0.03966528,0.029619453,0.030183509,0.025034323,0.08483729,0.007991955924406938,4.138787351751191,0.047126144,6.608011171634791e-05,2.764300103420773,0.15509577,0.1583196,0.15811703,0.06439911,0.06458904,0.0022977376,0.13128589,9.663476598532885e-05,3.0031855325009715,0.049437355,7.452256460169781e-05,2.6475040188158263,0.16164751,0.16054171,0.1555672,0.06644467,0.06406564,0.0025298656,0.13304017,0.00010677254684638034,2.9338198134199938,0.021765772,2.5751047905217358e-05,3.548845477374912,0.16102633,0.16244626,0.17480645,0.06907531,0.0702233,0.00064895436,0.13994758,2.8708687688111216e-05,3.6126219505624286,0.026235595,3.4079689800311025e-05,3.304742323059546,0.16566361,0.17031598,0.19272766,0.07320093,0.071661085,0.0008029545,0.14566498,3.8695281775947506e-05,3.3862232165907264,0.03067801,6.740659637314231e-05,2.7142186250253992,0.2597556,0.24955553,0.2764131,0.110829614,0.106554024,0.0011266561,0.2185103,7.932374365308071e-05,2.82319514242587,0.19212441,0.06440332486595579,2.0779100319173236,0.07471525638063979,2.3582687875234893,10.561876912531634,15161.834,0.21612318,0.24187538,0.24679202,0.19778231,32493
569,6.761960741551017e-06,24.831079589452358,1.0,0.0035879628267139196,14.898650458455018,0.010001233,0.010313008,0.0027281607,2.4995546e-15,2.4995546e-15,2.4995546e-15,7.498664e-15,1.268032999064706e-05,5.125403435624513,0.43066096,0.007029549890907674,4.0943868213680865,0.086662665,0.08837786,0.039682634,0.029584695,0.030159043,0.025028728,0.08477247,0.007903717223837021,4.138990341110282,0.047423832,6.66950772545841e-05,2.7558103642854923,0.15536197,0.15869309,0.15824392,0.06450087,0.06472591,0.0023205385,0.13154732,9.769547923610556e-05,2.996312015985425,0.049821194,7.5553239887687e-05,2.6355449314760526,0.16215935,0.16108878,0.15579844,0.06663577,0.06421573,0.002562056,0.13341357,0.00010829038340129656,2.9240624544382756,0.021788195,2.5698280764049122e-05,3.5495211038370695,0.16077814,0.16210532,0.17467499,0.06902205,0.07000028,0.000650515,0.13967285,2.8655639964256077e-05,3.6133398080220793,0.026279768,3.403980365708837e-05,3.3046163276246947,0.16562179,0.17012757,0.19255462,0.07326247,0.07154294,0.00080564554,0.14561105,3.8630106854112616e-05,3.386250973464521,0.030685484,6.711170821123678e-05,2.7168607784403624,0.25941494,0.24929442,0.27631724,0.11070149,0.10640247,0.0011279131,0.21823187,7.898005562666493e-05,2.825723069961925,0.19230698,0.06424789469536067,2.0695612424123997,0.07462584799718798,2.3518348888379266,10.558172985401084,15146.465,0.21631978,0.24202463,0.24707095,0.19792655,32899
523,6.750929053715312e-06,24.745962246746394,1.0,0.0035879628267139196,14.847580048419655,0.009997132,0.010236058,0.0027487061,3.177873e-15,3.177873e-15,3.177873e-15,9.533619e-15,1.2621224358949452e-05,5.1232569200052716,0.43088862,0.006945179335787308,4.094387322960948,0.086570494,0.08823808,0.039706957,0.029554024,0.030113827,0.025025927,0.084693775,0.007837850183680694,4.139791611244217,0.04773084,6.729285997764525e-05,2.747204021626603,0.15556705,0.15899375,0.15842447,0.064559326,0.064840645,0.002342648,0.13174261,9.862236791815153e-05,2.9890484342016865,0.050202966,7.652656822741287e-05,2.623937363933626,0.16257952,0.1616173,0.1560213,0.066805534,0.06438874,0.002594633,0.1337889,0.0001097205155945894,2.914600819059829,0.02181465,2.5646386963591536e-05,3.5501046202899427,0.16054618,0.16179705,0.1744374,0.0689484,0.06982544,0.00065236643,0.13942622,2.859352718535505e-05,3.613918957981985,0.02632523,3.399374962702727e-05,3.3045769704301557,0.16558659,0.17003006,0.1924785,0.07327837,0.07147388,0.0008081655,0.14556041,3.855921043787552e-05,3.3863423651506452,0.030710265,6.686736930106668e-05,2.7186083996504133,0.25915307,0.24908765,0.27618268,0.11059729,0.106286645,0.0011297019,0.21801363,7.868395619506889e-05,2.8273803098010335,0.19257562,0.06414354586942644,2.0611003599037985,0.07456173772875895,2.345327118164316,10.551177298506241,15130.689,0.21643639,0.24213755,0.24723184,0.19813143,33311
650,6.738645884190223e-06,24.659416789395344,1.0,0.0038194444496184587,14.795652769095621,0.010009952,0.010187692,0.0027634695,2.6419944e-15,2.6419944e-15,2.6419944e-15,7.925984e-15,1.2589116335195144e-05,5.121928056860566,0.4310826,0.0068517253607025715,4.0943879004219275,0.08645156,0.08811339,0.039730486,0.029502092,0.030080466,0.025014205,0.08459676,0.0077500925654252935,4.140758969690536,0.048062257,6.796107205849433e-05,2.737871825965496,0.1559287,0.15939419,0.15862325,0.06466735,0.06503223,0.002367207,0.1320668,9.969605429710402e-05,2.9812184352344473,0.050590146,7.750697712567786e-05,2.612345963248781,0.16311175,0.16210148,0.15622589,0.06698666,0.06456974,0.0026262451,0.13418263,0.00011111215824246196,2.904942302981604,0.02184212,2.5585816330312514e-05,3.550734231913734,0.16036648,0.16154857,0.17421035,0.068835415,0.069707684,0.00065460237,0.1391977,2.852727720667243e-05,3.614625908728951,0.02637178,3.393562646947156e-05,3.304602106201091,0.16528493,0.16993669,0.1923402,0.07317625,0.07146821,0.0008105537,0.14545502,3.8459037858979825e-05,3.3864856142763387,0.030732138,6.658951942036773e-05,2.7207038968378865,0.25884676,0.24871801,0.27610642,0.11042562,0.10616352,0.0011317283,0.21772087,7.836219229616247e-05,2.8293329891953167,0.19281857,0.0640190213267276,2.051928528898006,0.07452677751120723,2.338581952104039,10.544602367776372,15113.479,0.21666357,0.24238026,0.24750757,0.19835374,33728
41,6.727186952961614e-06,24.56501753897524,1.0,0.003703703638166189,14.739013214260574,0.0100111505,0.01009276,0.0027753625,2.8977366e-15,2.8977366e-15,2.8977366e-15,8.693209e-15,1.2479963643848298e-05,5.117605904097106,0.4310836,0.006714863662895715,4.0943887784846345,0.08624445,0.08799749,0.039739456,0.029411104,0.03004095,0.024989136,0.084441185,0.007622837391279393,4.141894642028042,0.048497807,6.894960347984279e-05,2.7250584870805374,0.156424,0.16004948,0.1587776,0.06478463,0.06532282,0.0024073638,0.1325148,0.00010173150270304182,2.971699773397911,0.050996073,7.850731904132019e-05,2.600519866902912,0.16372594,0.16258809,0.1565017,0.06720823,0.06474667,0.0026593786,0.13461429,0.00011277102511167082,2.8950459784890046,0.021869972,2.552212991377964e-05,3.551603303421885,0.16011846,0.16106461,0.17399445,0.06870716,0.0695246,0.00065656967,0.13888833,2.8464875585509232e-05,3.6155426695741517,0.026435193,3.390559890361759e-05,3.3040325321988884,0.16515297,0.1697759,0.19222704,0.07311364,0.07144198,0.0008136025,0.14536923,3.84347872933683e-05,3.386075165677672,0.030746527,6.626047420961452e-05,2.7236956712723237,0.258323,0.2484316,0.2759844,0.110199265,0.10603028,0.001133978,0.21736352,7.799420949242013e-05,2.8321506147487416,0.19290817,0.06383046541702654,2.0393409192414804,0.07468220532005913,2.3302638499543926,10.541732233221582,15094.764,0.21695599,0.24266845,0.24804696,0.19851705,34151
180,6.716972235769197e-06,24.470164036035953,1.0,0.004050925839692354,14.68210110841065,0.009985505,0.009986784,0.0027973263,3.4696272e-15,3.4696272e-15,3.4696272e-15,1.0408881e-14,1.237899017389031e-05,5.113804383425832,0.43111056,0.006587672105367252,4.094389646725895,0.0860081,0.0878575,0.039746176,0.029321332,0.029987883,0.024971524,0.08428074,0.007512986208619473,4.14315856970822,0.048964716,7.004721523636408e-05,2.7111578482423537,0.1570211,0.16079307,0.15897551,0.06494065,0.065639675,0.0024477774,0.1330281,0.00010394105304934444,2.961127513953637,0.051390156,7.945246795512193e-05,2.589230647075165,0.16418442,0.16305761,0.1567461,0.067361385,0.06487913,0.0026922245,0.13493273,0.00011439672794935017,2.885668925356254,0.021905696,2.5479527619507866e-05,3.5520477795614696,0.1598855,0.1605644,0.17375994,0.06857677,0.06932916,0.000658633,0.13856456,2.841468763677008e-05,3.616012913939746,0.026477192,3.384294661989492e-05,3.304624371314577,0.16495238,0.16951126,0.19208202,0.073024586,0.07135787,0.0008160251,0.14519848,3.836474841054454e-05,3.386760361130106,0.030774817,6.60063713048505e-05,2.725809647179191,0.25796306,0.24822935,0.27589297,0.11003754,0.10593162,0.0011363983,0.21710555,7.768982398190181e-05,2.8341626905052393,0.19302279,0.06378304336304363,2.0256915761384526,0.07498422541257956,2.3208278415171684,10.543722200453848,15076.969,0.21730885,0.2430292,0.24865057,0.19872169,34578
196,6.705529536665093e-06,24.369249674424353,1.0,0.003935185261070728,14.621552486866642,0.009940179,0.009952321,0.0028241212,3.9658248e-15,3.9658248e-15,3.9658248e-15,1.1897474e-14,1.2257670887462246e-05,5.109693508653383,0.43134183,0.006490286823893804,4.094390349656614,0.08590136,0.08771265,0.039759926,0.02927352,0.02993513,0.024970371,0.08417902,0.007417862666217527,4.144049892434347,0.04942853,7.115416090572721e-05,2.697615387295607,0.15761688,0.16157655,0.15915045,0.06511928,0.06592856,0.0024875635,0.13353541,0.00010614252946741868,2.9508346406601604,0.05181078,8.051596594970072e-05,2.577147374939646,0.16466027,0.16353855,0.15699434,0.06752282,0.06505263,0.00272787,0.13530332,0.00011629886105055195,2.875690119195228,0.021925747,2.5405525647880483e-05,3.5534440656515907,0.15957831,0.16002026,0.17357661,0.068440795,0.06912673,0.0006599015,0.13822742,2.8332541661515123e-05,3.6173793979396875,0.026516672,3.3768623069722796e-05,3.305467469414548,0.16481145,0.1691683,0.19192961,0.072940096,0.07125315,0.00081894174,0.14501218,3.828112495477616e-05,3.3876928783821727,0.030817278,6.575944081580079e-05,2.7271825964292224,0.25749147,0.24803133,0.27576497,0.10980931,0.105832435,0.0011402013,0.21678194,7.732243370913083e-05,2.8355406278925988,0.19331689,0.06393734463226983,2.0124003031067197,0.07540516576277544,2.31144987693354,10.542841494254487,15057.725,0.21771443,0.24351823,0.24928921,0.19891039,35011
236,6.694727811312028e-06,24.27736361087267,1.0,0.003935185261070728,14.566420844414385,0.009899588,0.009909884,0.0028503044,3.8637298e-15,3.8637298e-15,3.8637298e-15,1.1591189e-14,1.2072729190785169e-05,5.101865048125597,0.43144673,0.006378893344241725,4.094391107913993,0.08573241,0.08762046,0.039772738,0.029209506,0.02991297,0.02496082,0.08408329,0.007315220117931394,4.144787576481824,0.049809083,7.202133258375915e-05,2.686906766042391,0.15801187,0.16213548,0.15928942,0.06524201,0.066115946,0.0025198287,0.13387778,0.0001080859609138346,2.9426496385150727,0.05223099,8.165749067944973e-05,2.5647663647259047,0.16509166,0.1641517,0.15723297,0.06767847,0.06527795,0.0027645184,0.13572094,0.00011818894989446194,2.8656843490206856,0.021952236,2.5350923458890315e-05,3.5542571170244104,0.15943097,0.15962361,0.1734622,0.068398334,0.06893615,0.00066157995,0.13799606,2.827921689382535e-05,3.6182436930846467,0.026561739,3.3718578830496525e-05,3.305737787766657,0.16464935,0.16888064,0.19177788,0.07287982,0.07113268,0.00082200964,0.14483452,3.824197768453209e-05,3.3881063433476326,0.030847708,6.548404433118896e-05,2.7289380605006377,0.25718412,0.24767822,0.27561444,0.10966518,0.10567105,0.0011438545,0.21648009,7.69922640622076e-05,2.837310343525592,0.19349432,0.06373367522541924,2.001895554519139,0.07541012268458445,2.3038775679412375,10.537610135493052,15039.52,0.21796107,0.24374428,0.24975595,0.19906215,35449
357,6.684119714909839e-06,24.1791920278106,1.0,0.003703703638166189,14.507517890334197,0.009868481,0.009843739,0.0028770287,3.4991992e-15,3.4991992e-15,3.4991992e-15,1.0497598e-14,1.1893586314168334e-05,5.095121722237047,0.43150786,0.00627048520714778,4.094391948495249,0.08558263,0.08748712,0.039781317,0.029155247,0.029884176,0.02494307,0.08398249,0.007213459077882228,4.145516546280043,0.05021158,7.296924632403907e-05,2.6755415187475764,0.15838277,0.16271347,0.15944174,0.06538995,0.06631468,0.002553248,0.13425788,0.00011009895162761269,2.9339354685568964,0.052648664,8.279303854686506e-05,2.5526551800586503,0.16548416,0.16475704,0.157455,0.06779446,0.06545793,0.002802101,0.13605449,0.00012009756313661164,2.856041997700132,0.022019133,2.535192217706437e-05,3.552937441261233,0.15934089,0.15924868,0.17344227,0.068380214,0.068741396,0.0006652911,0.13778691,2.830965571402682e-05,3.617228066214942,0.026598182,3.3641633494714116e-05,3.3065419298866727,0.16442186,0.1686225,0.19157869,0.07280891,0.071010046,0.0008248791,0.14464383,3.815977175440502e-05,3.3890273174200796,0.030886294,6.527718711023476e-05,2.730275593433384,0.25691918,0.24732748,0.275424,0.109569944,0.10549857,0.0011472526,0.21621577,7.6759286935559e-05,2.838691444697212,0.19363837,0.06358543617412714,1.990751621394024,0.07532340514224418,2.2958320419852942,10.531777406025714,15022.153,0.21824038,0.2439654,0.25020057,0.19922306,35893
416,6.67158033291787e-06,24.081459768307234,1.0,0.003935185261070728,14.448878529616627,0.009805961,0.009775859,0.0029063355,2.497067e-15,2.497067e-15,2.497067e-15,7.491202e-15,1.1780000089868645e-05,5.091314519893017,0.4316096,0.006166256551633363,4.094392717521017,0.085436806,0.087377205,0.039797366,0.029100372,0.029869279,0.024931792,0.08390144,0.007098266980068797,4.145699085808687,0.050585665,7.380569044615548e-05,2.6651430039941606,0.15878235,0.16315633,0.15966672,0.0655443,0.066483796,0.0025834942,0.13461159,0.00011192566616967316,2.925700761516153,0.05308564,8.402463214787492e-05,2.539712665704691,0.16600469,0.16540463,0.15761617,0.068000555,0.065689325,0.0028444664,0.13653435,0.0001222433712988378,2.8459824915369443,0.02208641,2.5348650067547852e-05,3.5515071261232865,0.15918353,0.15893492,0.17346151,0.068305396,0.06853907,0.0006693968,0.13751385,2.8328809645928257e-05,3.6161144619612497,0.026641447,3.3571053097293104e-05,3.3068662872605787,0.16419283,0.16831622,0.19141337,0.07271452,0.070869565,0.00082758535,0.14441167,3.8083393126215976e-05,3.389387993634399,0.030920547,6.505229325941769e-05,2.7317254302729976,0.25659385,0.2470348,0.27513856,0.10942857,0.10535608,0.0011509375,0.21593559,7.646693250624091e-05,2.840170228982118,0.19381751,0.06331077039367872,1.980559739030776,0.07524591277199061,2.287686161360357,10.526557433904028,15004.948,0.21851304,0.24421915,0.25053352,0.19946408,36343
451,6.654478667542176e-06,23.95178658524127,1.0,0.00416666641831398,14.371074612935914,0.009771187,0.009729886,0.0029495996,2.4249437e-15,2.4249437e-15,2.4249437e-15,7.274831e-15,1.167298418393121e-05,5.0877091908171215,0.43151784,0.005996003812326929,4.094394064391367,0.085151024,0.08718427,0.039813023,0.028996035,0.029811567,0.024890594,0.0836982,0.006907110272956391,4.145936543848914,0.05123802,7.545540657612054e-05,2.645904743825045,0.15960918,0.16396053,0.15999626,0.06573774,0.06696259,0.0026586694,0.13535899,0.00011649561584432333,2.9142318977199526,0.05351959,8.499458266984093e-05,2.52840919219458,0.1662771,0.16609563,0.15772054,0.06809195,0.065914355,0.0028871957,0.1368935,0.00012408730391546332,2.8372069420912487,0.022171546,2.5337658597825048e-05,3.5499741499023503,0.15891796,0.15874115,0.17341004,0.06820183,0.06838276,0.0006745277,0.13725913,2.8336483087308608e-05,3.614864955815275,0.026684584,3.345168595939111e-05,3.308211217602906,0.16394797,0.16776666,0.19125378,0.07261546,0.07062866,0.00083005184,0.14407417,3.796172109270162e-05,3.390711155744061,0.030980198,6.477636402994099e-05,2.7329669560612557,0.2563256,0.24652193,0.2748567,0.10935529,0.1051355,0.001155464,0.21564627,7.605960033255625e-05,2.841313597432679,0.19386074,0.06301719423146755,1.9617152807039702,0.07558468523029996,2.276381046411003,10.521870502745678,14982.127,0.21905719,0.24476022,0.2511448,0.19980928,36798
144,6.641214196337647e-06,23.827179698131758,1.0,0.004282407462596893,14.296310475364717,0.009740011,0.0096834665,0.0030020233,2.5678392e-15,2.5678392e-15,2.5678392e-15,7.703517e-15,1.1564394889507691e-05,5.083070766887841,0.43135172,0.00583308421000943,4.094395496122985,0.084912844,0.087034896,0.039813045,0.028918134,0.029784614,0.024845866,0.08354861,0.0067060623018518626,4.145636034111501,0.051855832,7.709716529600662e-05,2.6279690683180736,0.16019994,0.16480984,0.16033053,0.06584049,0.06741469,0.0027298245,0.135985,0.00012148158627112416,2.903761911723231,0.05398004,8.616342681435213e-05,2.516047915122822,0.16675726,0.16686882,0.15780625,0.06822153,0.06618921,0.0029339837,0.13734472,0.0001261724862680068,2.8275045477079885,0.022224694,2.5293352726147125e-05,3.5500950928440207,0.15857494,0.15835369,0.17336988,0.068048336,0.06819289,0.0006777566,0.13691898,2.8303321918710594e-05,3.6151272004437134,0.026721738,3.334094315816723e-05,3.309775278200468,0.16367593,0.16724703,0.19107723,0.07250168,0.07043606,0.000832023,0.14376977,3.782336737381605e-05,3.392197811515573,0.031054676,6.460632038614606e-05,2.733149844582154,0.25613904,0.24600227,0.27460104,0.109257124,0.104922466,0.0011611726,0.21534076,7.58398187646266e-05,2.8415749928008003,0.19383956,0.06279961481424165,1.9441605988511057,0.07590298969992491,2.265817059220589,10.515932696847111,14961.5625,0.21953362,0.24511278,0.25184473,0.20014358,37258
496,6.62860253232095e-06,23.70372625182964,1.0,0.00416666641831398,14.222238402538952,0.009726994,0.009650599,0.0030500607,3.1080741e-15,3.1080741e-15,3.1080741e-15,9.3242225e-15,1.14903471946946e-05,5.079722734802597,0.4313492,0.005703123555946086,4.094396714148757,0.08472535,0.086926945,0.039826296,0.028856883,0.029750662,0.024825633,0.08343318,0.006545042931791563,4.145295825774761,0.052405216,7.852647785272854e-05,2.6124736998780196,0.16057615,0.16550973,0.16059908,0.06590391,0.067749456,0.0027988076,0.13645218,0.0001263172659600092,2.8955641487653754,0.05449222,8.759263668111833e-05,2.501613510944147,0.16742319,0.16755311,0.15794277,0.06843161,0.06641262,0.0029861445,0.13783038,0.00012888034676583645,2.8160672563607716,0.022279896,2.5254638022775697e-05,3.5499837884371352,0.1583822,0.15804282,0.17328832,0.06798947,0.068065405,0.00068129215,0.13673617,2.826123183558659e-05,3.6151457110997516,0.026755713,3.322687327152007e-05,3.3113566161014165,0.16335793,0.16687939,0.19091511,0.072380506,0.070260756,0.0008349333,0.14347619,3.769726911712328e-05,3.3937221797724613,0.03112087,6.444429663091571e-05,2.733652100561115,0.2558082,0.24543741,0.27437836,0.1091163,0.104650974,0.0011673006,0.21493457,7.572931749445277e-05,2.842246659604812,0.19395861,0.06269519888335337,1.929004921150289,0.0763278030883142,2.2577685439650543,10.498740588440285,14939.866,0.21988536,0.2453015,0.25243667,0.20042539,37725
521,6.616432881343407e-06,23.583982841435656,1.0,0.004398148041218519,14.150392351434412,0.009683538,0.009635227,0.0031005405,2.5160902e-15,2.5160902e-15,2.5160902e-15,7.548271e-15,1.141176686524048e-05,5.0759775609047875,0.43156406,0.005619042671523854,4.094397560766364,0.08465195,0.08686354,0.0398481,0.028850904,0.029731615,0.02483251,0.08341503,0.006441349522764618,4.145040334760089,0.05295135,7.999511196668698e-05,2.596733277115897,0.16119692,0.16610637,0.1609131,0.06614135,0.06795871,0.0028639485,0.13696401,0.00013138522219500922,2.8865600766059116,0.055031694,8.920386277078561e-05,2.4857380767999753,0.16816364,0.16836561,0.15817162,0.06867793,0.06667378,0.003042058,0.13839377,0.0001316910178643636,2.803443185478823,0.022322942,2.520626849310134e-05,3.550225786564312,0.15804821,0.15782082,0.17317998,0.067863844,0.06791389,0.00068501924,0.13646276,2.8204215856301478e-05,3.615554930155055,0.026781198,3.311480357799537e-05,3.313025605975298,0.1630621,0.16643293,0.19067405,0.07226222,0.07007508,0.0008374088,0.14317471,3.7568191513195754e-05,3.395250659256061,0.031148242,6.414605573979275e-05,2.736084911258992,0.25519374,0.24477546,0.27411258,0.10886424,0.104351535,0.0011707868,0.21438655,7.544249580916678e-05,2.8446303830283743,0.19426563,0.0630001634800992,1.913620187161594,0.07713177138749952,2.249040919847651,10.48623999381622,14918.086,0.22037904,0.24584886,0.25296992,0.2007612,38197
674,6.603978078485704e-06,23.475088054499146,1.0,0.004629629664123058,14.085055474291096,0.009638634,0.0095848255,0.0031477069,3.0175695e-15,3.0175695e-15,3.0175695e-15,9.052709e-15,1.1323036966512611e-05,5.072413386753991,0.43173313,0.005525710394399114,4.0943984632096155,0.08462397,0.086775705,0.039866943,0.02886024,0.029708983,0.024829078,0.0833983,0.006328822092594122,4.1446660204787555,0.053467184,8.135805844963812e-05,2.582157514344685,0.16172189,0.1666289,0.16117543,0.06632073,0.06814671,0.0029192527,0.13738671,0.00013588673221633614,2.877427178068483,0.055530887,9.063874352227452e-05,2.4714275398286123,0.16874966,0.16912371,0.15841453,0.068854265,0.06691231,0.0030919565,0.13885853,0.000134446844699962,2.791869650432525,0.022374645,2.5169628148729946e-05,3.549980092347802,0.15773924,0.15759663,0.17312855,0.06775665,0.067770876,0.0006888694,0.13621639,2.8150394058340113e-05,3.6154131481677085,0.026815245,3.301151623714628e-05,3.3142091949210735,0.16290708,0.16619313,0.19048083,0.072222605,0.06994943,0.00083964324,0.14301169,3.744730872838856e-05,3.3963156263374175,0.031177454,6.388908076437565e-05,2.7383554382177033,0.2546195,0.24409704,0.27378604,0.108627066,0.104041055,0.00117451,0.21384263,7.517105781973345e-05,2.846899854221265,0.19452763,0.0632051839166764,1.899383354701104,0.07805726227248427,2.2401146088318447,10.479413848714074,14897.859,0.220785,0.24634585,0.25340462,0.20104237,38675
61,6.590244121882861e-06,23.358274277314962,1.0,0.00486111082136631,14.01496720248641,0.009594205,0.009571055,0.0031923943,3.4525446e-15,3.4525446e-15,3.4525446e-15,1.0357634e-14,1.123685734969212e-05,5.068063097885866,0.43201318,0.0054424002545133895,4.094399290705059,0.08461566,0.08677097,0.039888233,0.028874254,0.029714633,0.024831105,0.08341999,0.006223028274132154,4.144691250385656,0.054070383,8.304284600785391e-05,2.5647352102380085,0.16234714,0.16721717,0.16155486,0.06653392,0.068351604,0.0029886386,0.13787416,0.00014163155972818006,2.867249919596084,0.056009296,9.193943975063313e-05,2.4581776168672675,0.16925749,0.16989526,0.1585891,0.06900416,0.067120865,0.0031396109,0.13926464,0.00013663982428022953,2.781093824782919,0.022433832,2.5138630811962103e-05,3.5494508295097336,0.1573865,0.15741919,0.1730929,0.06765806,0.06763954,0.00069219084,0.13598979,2.811799154093561e-05,3.61498242858385,0.026855571,3.291508529193499e-05,3.315193205973187,0.1627692,0.16586299,0.19026853,0.0721891,0.069802456,0.0008419929,0.14283355,3.7327729192581205e-05,3.3971647264537346,0.031199895,6.356174212758359e-05,2.7412229824671615,0.2540298,0.2432634,0.27341408,0.10842733,0.10368516,0.0011781544,0.21329065,7.475267212624842e-05,2.849665777725155,0.19489396,0.0636829406553319,1.8823787740891702,0.07926842729489733,2.23050802970833,10.472176726648852,14876.809,0.22129415,0.2469628,0.25398815,0.20144309,39159
